,price
35034,379000.0
35035,400000.0
35037,399000.0
35038,1199999.0
35039,699000.0
35040,529000.0
35041,519000.0
35042,529000.0
35043,506608.0
35044,779195.0
35045,742980.0
35046,599000.0
35047,739000.0
35048,495000.0
35049,360000.0
35050,730000.0
35051,380138.0
35052,639500.0
35053,287500.0
35054,477000.0
35055,506187.0
35056,245000.0
35057,487000.0
35058,660000.0
35059,489000.0
35060,555500.0
35061,399500.0
35062,602500.0
35063,223000.0
35064,992428.0
35065,623700.0
35067,290000.0
35068,889000.0
35069,368805.0
35070,135000.0
35071,376240.0
35072,339000.0
35073,495000.0
35074,170000.0
35075,550000.0
35076,329000.0
35077,550392.0
35078,429000.0
35079,1113502.0
35080,1140161.0
35081,843000.0
35082,1205982.0
35083,550000.0
35084,365500.0
35085,555000.0
35086,250000.0
35088,535000.0
35089,379326.0
35090,600000.0
35091,694400.0
35092,445849.92
35093,492277.0
35095,320000.0
35096,987000.0
35097,1115000.0
35098,715400.0
35099,799000.0
35100,395000.0
35101,319000.0
35102,559953.0
35103,1016698.0
35104,1050000.0
35105,384000.0
35106,485000.0
35107,630000.0
35108,615000.0
35109,1043147.0
35110,834675.0
35111,461188.0
35112,870169.5
35113,280000.0
35114,800000.0
35115,508000.0
35116,560000.0
35117,511511.0
35118,525000.0
35119,369000.0
35120,699000.0
35121,934650.0
35122,379000.0
35123,299000.0
35124,299000.0
35126,620312.0
35127,599000.0
35128,765000.0
35129,499000.0
35130,629000.0
35131,380000.0
35133,379100.0
35134,1250000.0
35135,292350.0
35136,1060000.0
35137,375000.0
35138,400000.0
35139,342500.0
35140,1250000.0
35141,665000.0
35142,343640.0
35143,431500.0
35144,448000.0
35145,665000.0
35146,505000.0
35147,205000.0
35148,239000.0
35149,975000.0
35150,980000.0
35151,339000.0
35152,770000.0
35153,820000.0
35154,421334.03
35155,795906.0
35156,646900.0
35157,504351.0
35158,475266.0
35159,399000.0
35160,663093.0
35161,748317.24
35162,345436.0
35164,660330.0
35165,462769.5
35166,197380.0
35167,420000.0
35168,391904.0
35169,568942.7
35170,420900.0
35171,716870.0
35172,495728.25
35173,349980.0
35174,406950.0
35176,1150000.0
35177,550000.0
35178,375000.0
35179,360000.0
35180,399000.0
35181,169000.0
35182,200000.0
35183,424365.48
35184,463000.0
35185,355000.0
35186,198000.0
35187,587664.0
35188,159040.0
35189,550000.0
35190,360000.0
35191,590000.0
35192,377115.72
35193,370000.0
35194,499000.0
35195,524000.0
35196,1300000.0
35198,300000.0
35199,950000.0
35200,816750.0
35201,239000.0
35202,245000.0
35203,1370000.0
35204,569000.0
35205,432961.26
35206,464500.0
35207,172000.0
35208,753200.0
35209,550000.0
35210,465000.0
35214,800000.0
35220,610000.0
35221,649000.0
35222,239000.0
35223,491000.0
35224,168000.0
35225,399200.0
35226,465606.3
35227,169000.0
35228,550000.0
35229,620000.0
35230,619370.5
35231,493857.0
35232,757319.0
35233,347050.0
35238,337000.0
35245,368000.0
35248,660000.0
35250,799000.0
35251,729000.0
35252,379508.0
35254,514800.0
35257,643194.0
35258,762500.0
35260,1178000.0
35265,686900.0
35266,481160.0
35269,890000.0
35273,336942.9
35275,749000.0
35276,669000.0
35278,680000.0
35282,377654.4
35283,760000.0
35284,475000.0
35285,385000.0
35286,375000.0
35287,159000.0
35288,448200.0
35289,185000.0
35290,299000.0
35291,1389000.0
35292,610000.0
35293,499000.0
35294,864000.0
35295,619000.0
35296,550204.0
35297,409000.0
35298,1288416.0
35299,1023888.0
35300,936814.0
35301,682058.0
35302,747126.0
35303,1330000.0
35304,662186.0
35305,671136.0
35306,670131.0
35307,556912.8
35308,671136.0
35309,939985.0
35310,958920.0
35311,330000.0
35312,720000.0
35313,399700.0
35314,260000.0
35315,1183248.0
35316,629000.0
35317,623744.0
35318,679888.0
35319,360000.0
35320,347000.0
35321,291000.0
35322,639000.0
35324,309787.2
35325,374250.0
35326,727950.0
35327,993810.0
35329,792657.0
35330,499000.0
35331,588787.92
35332,1361909.0
35333,421702.0
35334,325000.0
35335,519000.0
35336,449000.0
35337,475000.0
35340,321710.0
35341,331848.0
35342,370000.0
35344,369910.0
35345,295500.0
35346,484044.0
35347,495495.0
35348,510500.0
35349,420900.0
35351,594875.0
35352,342516.0
35353,639907.0
35354,208082.0
35355,374682.0
35356,965760.0
35357,349000.0
35358,540000.0
35359,1138397.0
35360,669000.0
35361,238000.0
35362,470000.0
35363,679300.0
35364,420000.0
35366,679300.0
35367,679300.0
35368,679300.0
35369,679300.0
35370,1049000.0
35371,259900.0
35372,590256.0
35373,359000.0
35374,999000.0
35375,955280.0
35376,630000.0
35377,825000.0
35378,797760.0
35379,479570.0
35380,449000.0
35381,1215000.0
35382,689000.0
35383,560000.0
35384,1150000.0
35385,1180000.0
35386,349000.0
35388,155000.0
35389,608027.0
35390,535334.0
35391,249000.0
35393,990000.0
35395,336000.0
35396,525003.0
35397,520052.0
35398,526254.0
35399,525742.0
35400,500826.0
35401,669089.0
35402,345800.0
35403,372690.0
35404,730000.0
35405,154900.0
35406,699000.0
35407,260000.0
35408,786000.0
35410,853688.0
35411,546000.0
35412,229000.0
35413,440000.0
35414,567854.0
35415,578886.0
35416,159000.0
35417,679000.0
35418,550821.0
35419,613850.0
35420,494665.0
35421,409000.0
35422,187000.0
35423,695000.0
35424,776000.0
35426,696000.0
35427,481160.0
35428,790000.0
35429,1300000.0
35430,481160.0
35431,646912.0
35432,722408.0
35433,653790.0
35435,830000.0
35436,979000.0
35437,899000.0
35438,1188000.0
35439,759000.0
35440,628474.0
35441,676400.0
35442,389000.0
35443,875000.0
35444,328752.0
35445,1380000.0
35446,584000.0
35447,431000.0
35448,569000.0
35449,469000.0
35450,499000.0
35451,650325.0
35452,737000.0
35454,550000.0
35455,275000.0
35456,570000.0
35457,488000.0
35458,380000.0
35459,535000.0
35460,465000.0
35461,1099000.0
35462,662000.0
35463,550000.0
35464,259000.0
35465,629000.0
35466,1120000.0
35467,395000.0
35468,620784.0
35469,220000.0
35470,549000.0
35471,382000.0
35472,1270000.0
35473,350000.0
35474,550000.0
35475,368000.0
35476,658000.0
35477,797400.0
35478,899777.0
35479,599000.0
35480,339000.0
35481,945000.0
35482,677160.0
35483,460000.0
35484,253680.0
35485,506850.6
35486,485290.0
35487,668250.0
35489,426442.0
35490,325407.5
35491,573216.0
35492,561073.0
35494,217944.0
35495,341421.0
35496,643345.0
35497,200206.0
35498,520800.0
35499,623589.0
35500,670000.0
35501,500000.0
35502,783536.0
35503,175000.0
35506,639000.0
35507,650000.0
35508,865000.0
35510,399000.0
35511,960000.0
35512,520000.0
35513,311250.0
35514,305000.0
35515,430000.0
35516,625000.0
35517,570000.0
35518,244000.0
35520,420000.0
35521,370000.0
35522,1230000.0
35523,770000.0
35524,699000.0
35525,885000.0
35526,1131920.0
35527,530000.0
35528,515000.0
35529,340000.0
35530,499000.0
35531,399000.0
35532,399000.0
35533,1450000.0
35534,475020.0
35535,375570.0
35536,486629.0
35537,832000.0
35538,399000.0
35539,319103.0
35540,947055.0
35541,798000.0
35542,481160.0
35543,950000.0
35544,651000.0
35545,620000.0
35546,709000.0
35547,860472.0
35548,745000.0
35549,724000.0
35550,660864.0
35551,233058.0
35552,297416.0
35553,508164.0
35554,441625.0
35555,770000.0
35556,305000.0
35557,748000.0
35558,798000.0
35560,440000.0
35561,449000.0
35562,385000.0
35563,225000.0
35564,440000.0
35565,555000.0
35566,286676.0
35567,490000.0
35568,235000.0
35569,720000.0
35570,889000.0
35571,415000.0
35572,330000.0
35574,617933.0
35575,290000.0
35576,259000.0
35577,704950.0
35578,391162.0
35579,611064.0
35580,490496.0
35581,330000.0
35582,441472.0
35583,531000.0
35584,442288.0
35585,428610.0
35586,428610.0
35587,960000.0
35588,799000.0
35589,1449997.0
35590,661986.0
35591,439000.0
35592,629279.0
35593,668800.0
35594,927600.0
35595,699000.0
35596,728000.0
35597,294234.0
35598,350000.0
35599,249000.0
35600,415000.0
35601,319000.0
35602,699000.0
35603,629000.0
35604,230000.0
35605,1156910.0
35607,165000.0
35608,541939.0
35609,869000.0
35610,889000.0
35611,950000.0
35612,565600.0
35613,442656.0
35614,399888.0
35615,399888.0
35616,566650.0
35617,605132.0
35618,442368.0
35619,1250000.0
35620,316621.5
35621,801120.0
35622,991750.0
35623,439000.0
35624,493800.0
35625,360000.0
35626,302269.77
35627,685000.0
35628,324632.0
35629,340000.0
35630,455754.0
35631,802080.0
35632,604996.0
35633,581116.0
35635,743850.0
35636,431928.0
35637,212784.0
35638,197252.5
35639,352891.0
35641,699000.0
35642,627404.0
35643,777200.0
35644,489000.0
35645,720000.0
35646,315000.0
35647,768000.0
35649,699000.0
35650,560000.0
35651,339000.0
35653,480090.0
35654,423637.0
35655,351025.0
35656,480350.0
35657,677730.0
35658,554202.0
35659,967120.0
35660,314000.0
35661,554202.0
35662,820160.0
35663,589000.0
35664,554202.0
35665,235000.0
35666,376875.0
35667,229000.0
35668,696250.0
35669,699000.0
35670,610000.0
35671,499999.0
35672,332530.0
35673,693746.8
35674,855000.0
35675,632017.0
35676,573210.0
35677,357000.0
35678,496392.0
35679,533970.0
35680,690000.0
35681,425250.0
35682,545136.0
35683,410410.0
35684,516682.0
35685,556555.0
35686,535535.0
35687,633600.0
35688,533000.0
35689,632112.0
35690,340000.0
35691,897028.0
35692,897028.0
35693,770000.0
35694,149000.0
35695,622000.0
35696,807768.0
35697,1295000.0
35698,620259.0
35699,259000.0
35700,425700.0
35702,415897.0
35703,549000.0
35704,889000.0
35705,452295.0
35706,428350.0
35707,823900.0
35708,700400.0
35709,1330000.0
35710,889785.0
35711,297360.0
35713,1385000.0
35714,820270.0
35715,330000.0
35716,305000.0
35717,889000.0
35718,339000.0
35721,791775.0
35722,428480.0
35723,255000.0
35724,823900.0
35725,325000.0
35727,753120.0
35728,737067.0
35729,455308.0
35730,624060.0
35731,460000.0
35733,332000.0
35734,324000.0
35736,645900.0
35737,517900.0
35738,628900.0
35739,410000.0
35740,514900.0
35741,486900.0
35742,529000.0
35743,972660.0
35744,628900.0
35745,159000.0
35746,621900.0
35747,145000.0
35748,426000.0
35749,520900.0
35750,886048.0
35751,561900.0
35752,899000.0
35753,927000.0
35754,418269.0
35755,418971.0
35756,413351.0
35757,395243.0
35758,427056.0
35759,885000.0
35760,410000.0
35761,469000.0
35762,429000.0
35763,289000.0
35764,799900.0
35765,767050.0
35766,520900.0
35767,530000.0
35768,481160.0
35769,529900.0
35770,750000.0
35771,505900.0
35773,420000.0
35774,625900.0
35775,610000.0
35776,888000.0
35777,295000.0
35778,699000.0
35779,259888.0
35780,349000.0
35781,533820.0
35782,429000.0
35783,702000.0
35784,260000.0
35785,1385000.0
35787,315000.0
35788,450000.0
35789,799000.0
35790,449000.0
35791,836000.0
35792,560000.0
35793,680526.0
35794,670000.0
35795,440640.0
35796,1100000.0
35797,553605.0
35798,553605.0
35799,779620.0
35800,779620.0
35801,699000.0
35802,1344632.0
35803,508288.0
35804,745704.0
35805,790000.0
35806,675270.0
35807,589000.0
35808,1470000.0
35809,636000.0
35810,659000.0
35811,449000.0
35812,581400.0
35813,319000.0
35814,359850.0
35817,990000.0
35818,1250000.0
35819,440000.0
35820,347645.0
35821,815670.0
35822,199000.0
35823,229333.5
35824,496731.0
35825,422838.0
35826,468638.0
35827,1290840.0
35828,573216.0
35829,534218.0
35830,995240.0
35831,584886.75
35832,402264.0
35833,234080.0
35834,593100.0
35835,200000.0
35836,196626.0
35837,352891.0
35839,699000.0
35840,975187.5
35841,1490830.11
35842,449000.0
35843,960000.0
35844,242270.0
35845,375660.0
35846,620000.0
35847,550000.0
35848,793270.0
35849,428090.0
35850,820270.0
35851,804210.0
35852,479700.0
35853,768890.0
35854,823460.0
35855,221624.0
35856,307372.0
35857,313976.0
35858,646980.0
35859,1448200.0
35860,819500.0
35861,643782.0
35863,985000.0
35864,785000.0
35865,540000.0
35866,349000.0
35867,517616.0
35868,409000.0
35869,339000.0
35870,649000.0
35871,316575.0
35872,882000.0
35873,685000.0
35874,460000.0
35875,599999.0
35876,298900.0
35878,531686.0
35879,960000.0
35880,499000.0
35881,799000.0
35883,525123.0
35884,540274.0
35885,625787.0
35886,393336.0
35888,315704.0
35889,532000.0
35890,200000.0
35891,299600.6
35893,531316.0
35894,541322.7
35895,699000.0
35896,718910.0
35898,856401.0
35899,1346706.0
35900,800352.0
35901,689476.0
35902,930000.0
35903,608000.0
35904,715100.0
35905,448280.0
35906,807500.0
35907,699600.0
35908,600000.0
35909,587810.0
35910,450000.0
35911,673000.0
35914,538876.0
35915,508406.0
35916,451952.0
35917,443878.0
35918,134000.0
35919,160000.0
35921,780000.0
35922,379500.0
35923,445610.0
35924,695000.0
35925,779000.0
35926,757900.0
35927,728300.0
35928,728300.0
35929,728300.0
35930,728300.0
35931,728300.0
35932,779400.0
35933,679300.0
35934,679300.0
35935,679300.0
35936,692600.0
35937,897600.0
35938,728300.0
35939,728300.0
35940,736400.0
35941,659900.06
35942,647700.0
35943,777200.0
35944,659900.0
35945,659900.0
35946,672100.0
35947,897600.0
35948,757900.0
35949,736400.0
35950,659900.0
35951,647700.0
35952,659900.0
35953,659900.0
35954,659900.0
35955,672100.0
35956,897600.0
35957,399000.0
35958,423000.0
35960,190000.0
35961,137000.0
35963,419000.0
35964,189000.0
35965,350000.0
35966,259000.0
35967,549000.0
35968,259000.0
35969,369000.0
35971,732768.0
35972,420000.0
35973,650000.0
35974,739000.0
35975,460000.0
35976,949000.0
35977,666536.0
35980,370000.0
35981,593754.0
35983,372960.0
35984,214445.0
35985,547000.0
35986,550557.0
35987,406950.0
35988,435835.55
35990,627404.0
35991,699000.0
35992,574900.0
35993,1263620.0
35995,297000.0
35996,346500.0
35997,1240700.0
35998,399000.0
35999,350000.0
36000,210000.0
36001,579000.0
36002,595000.0
36003,796525.0
36004,347760.0
36005,799000.0
36006,620000.0
36008,1305750.0
36009,1305750.0
36011,1262225.0
36013,645000.0
36014,579000.0
36015,499999.0
36016,490000.0
36017,725000.0
36018,255000.0
36019,661711.0
36020,560000.0
36021,499000.0
36022,505070.0
36023,310000.0
36024,616040.0
36025,408105.0
36026,1500000.0
36027,349000.0
36028,320050.0
36029,415066.0
36030,475000.0
36031,455100.0
36032,415242.0
36033,197000.0
36034,215000.0
36035,250000.0
36036,828493.0
36037,379000.0
36038,462001.32
36039,458835.84
36040,1154000.0
36041,850000.0
36042,519000.0
36043,858750.0
36044,825000.0
36045,1372000.0
36046,395000.0
36047,471120.0
36048,429000.0
36049,520000.0
36050,472750.0
36051,1014000.0
36052,350000.0
36053,344766.0
36054,185000.0
36055,145000.0
36056,1000000.0
36057,210000.0
36058,1291534.0
36059,881328.0
36060,399000.0
36062,599000.0
36063,270000.0
36064,559000.0
36065,660000.0
36067,421974.0
36068,320875.0
36069,362640.0
36071,169000.0
36073,960200.0
36074,369000.0
36075,717570.0
36076,459000.0
36077,502537.0
36078,265000.0
36079,580267.0
36080,1342000.0
36081,423600.0
36082,1350912.0
36083,499900.0
36084,499900.0
36085,499900.0
36086,499900.0
36087,499900.0
36088,499900.0
36089,499900.0
36090,499900.0
36091,499900.0
36092,462090.0
36093,499900.0
36094,462090.0
36095,462090.0
36096,462090.0
36097,462090.0
36098,462090.0
36099,499900.0
36100,462090.0
36101,435000.0
36102,799000.0
36103,488000.0
36104,508817.0
36105,683829.0
36106,223077.0
36107,445500.0
36108,445849.92
36109,338725.8
36110,709120.44
36111,510300.0
36112,458835.84
36113,329000.0
36114,255000.0
36115,499000.0
36116,299000.0
36117,365000.0
36118,689000.0
36119,666390.0
36120,524300.0
36121,254000.0
36122,289000.0
36123,249000.0
36124,1319186.0
36125,922661.0
36126,855540.0
36127,715896.0
36128,624757.0
36129,563165.0
36130,780000.0
36131,360000.0
36132,1124060.0
36133,780000.0
36134,576000.0
36135,379000.0
36137,489000.0
36138,509000.0
36139,220000.0
36140,260000.0
36141,639000.0
36142,327900.0
36143,456825.0
36144,585726.0
36145,586792.0
36146,825600.0
36147,694512.0
36148,1019238.0
36150,345601.0
36151,635314.68
36152,481160.0
36153,622250.0
36154,259000.0
36155,241600.0
36156,241600.0
36157,241600.0
36158,870000.0
36159,549000.0
36160,241600.0
36161,253680.0
36162,999000.0
36163,315000.0
36164,1479000.0
36165,654000.0
36166,380000.0
36167,596430.0
36168,225000.0
36169,355452.0
36170,355452.0
36171,355452.0
36172,355452.0
36173,374160.0
36174,699000.0
36175,458568.0
36176,458568.0
36177,458568.0
36178,458568.0
36179,241600.0
36180,241600.0
36181,241600.0
36182,241600.0
36183,432382.0
36184,432382.0
36185,432382.0
36186,432382.0
36187,439000.0
36188,459036.0
36189,950000.0
36190,234396.0
36191,547000.0
36192,259000.0
36193,336725.0
36195,374682.0
36196,532971.0
36197,889624.0
36198,536075.0
36199,699000.0
36200,571900.0
36203,940905.0
36204,675270.0
36205,992772.5
36206,529000.0
36209,408000.0
36211,379500.0
36212,457300.0
36213,625660.0
36214,730000.0
36215,499950.0
36216,459000.0
36217,450000.0
36218,770000.0
36219,548796.0
36220,339948.0
36221,339948.0
36222,339948.0
36223,339948.0
36224,1075000.0
36225,445500.0
36226,840000.0
36227,490000.0
36228,430000.0
36229,719000.0
36230,699000.0
36231,280000.0
36233,739000.0
36234,640000.0
36235,215000.0
36236,874000.0
36237,875000.0
36238,920000.0
36239,199000.0
36240,407000.0
36241,1449000.0
36242,349000.0
36243,479000.0
36244,325000.0
36245,849000.0
36246,159040.0
36247,180000.0
36248,620784.0
36249,317757.0
36250,387225.0
36251,319000.0
36252,269000.0
36254,149500.0
36255,260000.0
36256,637632.0
36257,872172.0
36258,768915.0
36259,130000.0
36260,895000.0
36261,414000.0
36262,785826.0
36263,783466.0
36264,765126.0
36265,783466.0
36266,749446.0
36267,859828.0
36268,849918.0
36269,840008.0
36270,865276.0
36271,820188.0
36272,830098.0
36273,845336.0
36274,855306.0
36275,835366.0
36276,937450.0
36277,825396.0
36278,905012.5
36279,926637.5
36280,915825.0
36281,964118.0
36282,894200.0
36283,953010.5
36284,930795.5
36285,941903.0
36286,1104275.0
36287,1091212.5
36288,919688.0
36289,760175.0
36290,1078150.0
36291,742550.0
36292,733737.5
36293,751362.5
36294,729127.0
36295,720504.5
36296,650030.0
36297,657680.0
36298,711882.0
36299,642380.0
36300,634730.0
36301,559000.0
36302,627080.0
36303,612736.0
36304,620021.0
36305,627306.0
36306,598166.0
36307,605451.0
36308,555242.0
36309,1227309.0
36310,1213101.5
36311,1198894.0
36312,1184686.5
36313,1170479.0
36314,1345185.0
36315,1330322.5
36316,1300597.5
36318,1315460.0
36320,1460590.0
36321,1400352.0
36322,1416832.0
36323,1384088.0
36324,1367392.0
36325,598464.0
36326,370000.0
36327,898260.0
36328,949000.0
36329,1210000.0
36330,584064.0
36331,548640.0
36332,425000.0
36333,232450.0
36334,648296.0
36335,608160.0
36336,575000.0
36337,204000.0
36338,798000.0
36339,779760.0
36340,665400.0
36341,1159000.0
36342,455000.0
36343,494592.0
36344,314476.0
36345,190000.0
36346,415140.0
36347,506352.0
36348,416102.0
36349,430000.0
36350,564000.0
36352,850000.0
36353,219000.0
36354,910000.0
36355,320000.0
36356,650000.0
36357,1311000.0
36358,490000.0
36359,260000.0
36360,259000.0
36361,299000.0
36362,1059000.0
36363,335000.0
36364,521000.0
36365,669000.0
36366,1490000.0
36367,437470.0
36368,562000.0
36369,305289.0
36370,268239.0
36371,290000.0
36372,450085.0
36373,250000.0
36374,730000.0
36375,1149200.0
36376,895000.0
36378,678600.0
36379,259000.0
36380,336812.5
36382,520800.0
36383,374903.5
36384,484806.0
36385,699000.0
36386,589560.0
36387,324407.59
36390,370713.0
36392,1099000.0
36393,312892.0
36396,426044.0
36398,297000.0
36399,1108700.0
36400,451575.0
36401,625660.0
36402,299700.0
36404,607391.0
36405,784215.0
36406,250000.0
36407,639000.0
36408,885334.0
36409,717000.0
36410,612540.6
36411,399000.0
36412,579000.0
36413,1200000.0
36414,697500.0
36415,595000.0
36416,430000.0
36417,799000.0
36418,649000.0
36419,215000.0
36420,377250.3
36421,294190.0
36422,376621.2
36423,465000.0
36424,475000.0
36425,399000.0
36426,335016.0
36427,385814.0
36428,347332.0
36429,434498.4
36430,749000.0
36431,391789.5
36432,330336.0
36433,700000.0
36434,492652.0
36435,330000.0
36436,490000.0
36437,386127.6
36438,849000.0
36439,351947.0
36440,179000.0
36441,1000000.0
36442,583600.0
36443,1080000.0
36444,899999.0
36445,325000.0
36446,270000.0
36447,430000.0
36448,360000.0
36449,390251.7
36450,545000.0
36451,450000.0
36452,365000.0
36453,290000.0
36455,646912.0
36456,440000.0
36458,949000.0
36459,795000.0
36460,350000.0
36461,999000.0
36462,1394000.0
36463,749000.0
36464,437470.0
36465,639000.0
36466,799000.0
36467,719000.0
36468,590000.0
36469,757260.0
36470,800000.0
36471,739000.0
36472,887779.09
36473,519000.0
36474,360000.0
36475,571000.0
36476,599218.0
36477,550000.0
36478,685538.0
36479,465000.0
36480,170000.0
36481,231000.0
36482,565000.0
36483,520992.0
36485,813496.0
36486,475000.0
36487,285000.0
36488,390000.0
36489,180000.0
36491,339000.0
36492,480000.0
36493,850000.0
36494,529680.0
36495,997650.0
36497,899000.0
36498,279000.0
36499,790000.0
36500,795000.0
36501,645960.0
36502,640920.0
36503,395000.0
36504,391000.0
36505,530000.0
36506,1338525.0
36507,1453526.0
36508,935307.0
36509,1023166.0
36510,1191685.0
36512,490000.0
36513,185000.0
36514,1319055.0
36515,640000.0
36516,590100.0
36517,960000.0
36518,550000.0
36519,534576.0
36520,326676.0
36521,495000.0
36522,210000.0
36523,530000.0
36524,763475.0
36525,518000.0
36526,379000.0
36527,466200.0
36528,448020.0
36529,700000.0
36530,411066.0
36531,312970.0
36532,404595.0
36533,332808.0
36535,494779.5
36536,879630.0
36537,699000.0
36539,453710.7
36542,867380.0
36543,370713.0
36545,687570.0
36547,1099000.0
36548,443120.0
36552,297000.0
36553,359037.0
36554,408960.0
36556,228000.0
36557,899000.0
36558,199000.0
36560,349000.0
36561,210000.0
36562,355000.0
36563,1160000.0
36564,369660.0
36565,890000.0
36566,194000.0
36567,699000.0
36568,259000.0
36570,320000.0
36571,650000.0
36572,769000.0
36573,559000.0
36574,899000.0
36575,688827.0
36576,960000.0
36577,571760.0
36578,929000.0
36580,439950.0
36581,302400.0
36582,315120.0
36583,315120.0
36584,580000.0
36585,1008289.0
36586,449000.0
36587,449000.0
36588,399000.0
36591,430000.0
36592,710000.0
36593,539000.0
36594,425000.0
36595,484000.0
36596,660000.0
36597,719000.0
36599,420000.0
36600,424871.0
36601,268621.1
36602,599000.0
36603,689000.0
36604,757050.0
36605,330000.0
36606,420263.0
36607,555104.0
36608,737263.0
36609,922191.0
36610,910000.0
36611,331962.0
36612,472000.0
36613,325000.0
36614,599218.0
36615,1100000.0
36617,430000.0
36618,498000.0
36619,199000.0
36620,573530.0
36621,880140.0
36622,710000.0
36623,220000.0
36624,946152.0
36625,896988.0
36626,950000.0
36627,818728.0
36629,725000.0
36630,455000.0
36631,445849.92
36632,350000.0
36633,570456.0
36634,1199000.0
36635,895000.0
36636,780000.0
36637,364900.0
36638,252000.0
36639,263796.0
36640,364736.0
36641,378320.0
36642,240000.0
36643,297438.0
36644,279193.0
36645,750000.0
36646,660607.0
36647,607000.0
36648,579000.0
36649,590000.0
36650,669000.0
36651,378720.0
36652,279282.0
36653,299600.0
36654,479000.0
36655,297883.0
36656,378640.0
36657,840000.0
36658,369000.0
36659,899000.0
36660,364900.0
36661,415000.0
36662,550000.0
36663,262995.0
36664,280795.0
36665,437000.0
36666,363752.0
36667,249000.0
36668,378560.0
36669,782676.0
36670,632912.0
36671,775000.0
36672,622000.0
36673,780000.0
36674,620000.0
36676,418070.51
36677,160000.0
36678,880000.0
36679,537700.0
36680,794000.0
36681,914340.0
36682,686941.0
36683,499884.0
36684,480000.0
36685,484715.0
36686,635000.0
36687,599000.0
36688,645000.0
36689,535000.0
36690,605000.0
36691,799000.0
36692,189000.0
36693,322998.0
36694,325376.0
36695,779000.0
36696,444640.0
36697,830000.0
36698,355140.0
36699,799000.0
36700,475375.0
36701,369000.0
36702,270000.0
36704,580551.0
36705,620000.0
36706,258711.0
36707,793000.0
36708,699000.0
36709,522750.0
36711,929408.0
36712,370713.0
36714,687570.0
36718,406000.0
36719,1305900.0
36720,653380.0
36721,411800.0
36722,333207.0
36723,361046.0
36725,790904.0
36726,259000.0
36728,429000.0
36729,382991.0
36730,465000.0
36731,299000.0
36732,529000.0
36733,400700.0
36734,676368.0
36735,348000.0
36736,454600.0
36737,449000.0
36738,915000.0
36739,567511.0
36740,533800.0
36741,629000.0
36742,398000.0
36743,599000.0
36744,420000.0
36745,638600.0
36746,419250.0
36747,1183248.0
36748,477000.0
36749,699000.0
36750,639000.0
36751,422454.0
36752,225000.0
36753,492328.0
36754,394831.0
36755,324779.0
36756,413859.0
36757,530556.0
36758,466552.3
36759,404345.0
36760,431320.0
36761,415036.0
36762,899000.0
36763,538424.0
36764,581277.0
36765,900000.0
36766,185000.0
36767,1490000.0
36768,649000.0
36769,749000.0
36770,410330.0
36771,405894.0
36772,376608.0
36773,380393.0
36774,545072.0
36775,374618.0
36776,175000.0
36777,135000.0
36779,890253.0
36780,384345.0
36781,525000.0
36782,580000.0
36783,580000.0
36784,580000.0
36785,1441440.0
36786,1441440.0
36787,280000.0
36788,399999.0
36789,359000.0
36790,1390000.0
36791,650000.0
36792,799000.0
36793,1050000.0
36794,700000.0
36795,555197.0
36796,599000.0
36797,290000.0
36798,249000.0
36799,550000.0
36800,370000.0
36801,632390.0
36802,619900.0
36803,538508.0
36804,864503.0
36805,437822.0
36806,849000.0
36807,410000.0
36808,920000.0
36809,595000.0
36810,469000.0
36811,303000.0
36812,430000.0
36813,560390.0
36814,395000.0
36815,647710.0
36816,718165.0
36817,795375.0
36818,698292.0
36819,589280.0
36820,567892.0
36821,563165.0
36822,557440.0
36823,513124.0
36824,629000.0
36825,749000.0
36826,389000.0
36827,1020000.0
36828,1049000.0
36830,954500.0
36831,230000.0
36832,1300000.0
36833,570000.0
36834,989000.0
36835,324618.0
36836,535000.0
36837,1399000.0
36838,369000.0
36839,639402.0
36840,1479000.0
36841,499000.0
36843,365000.0
36844,675000.0
36845,735000.0
36846,639000.0
36847,699000.0
36848,598000.0
36849,1395000.0
36850,857000.0
36851,725000.0
36852,340000.0
36853,295000.0
36854,349000.0
36855,459000.0
36856,419000.0
36858,756270.0
36859,365000.0
36861,529000.0
36864,423000.0
36865,822360.0
36866,612400.0
36867,708939.0
36868,807264.0
36869,503640.0
36870,299700.0
36872,658122.0
36873,597000.0
36875,409000.0
36876,549000.0
36877,519000.0
36878,725000.0
36879,541200.0
36881,704497.0
36882,587664.0
36884,410000.0
36885,265000.0
36888,1150000.0
36889,688000.0
36890,870000.0
36891,275000.0
36892,269000.0
36896,199000.0
36897,280000.0
36898,280000.0
36899,280000.0
36900,280000.0
36901,280000.0
36902,280000.0
36903,819000.0
36904,250000.0
36905,765000.0
36906,495000.0
36907,495116.0
36908,440000.0
36909,385000.0
36911,590000.0
36912,469270.0
36913,575000.0
36914,354440.0
36915,990000.0
36916,235083.0
36917,469000.0
36918,1100000.0
36919,640000.0
36921,199000.0
36922,608000.0
36923,145000.0
36924,940000.0
36925,1190000.0
36927,757260.0
36928,375491.0
36929,624700.0
36930,465000.0
36931,382346.0
36932,549000.0
36933,947250.0
36934,402000.0
36938,796320.0
36939,286275.0
36940,359037.0
36941,998208.0
36942,683984.0
36943,290524.0
36945,280350.0
36946,375452.0
36947,497400.0
36948,600765.0
36949,492385.0
36950,435600.0
36952,807541.0
36953,245000.0
36954,249000.0
36955,679000.0
36956,1450000.0
36957,319000.0
